order_id,customer_id,product_name,category,price,quantity,order_date,shipping_city,discount_pct,rating
611,CUST-0282,Camera,Networking,1014.4,9,2024-07-23,Belfast,11.7,4.0
612,CUST-0112,Webcam,Storage,1213.44,5,2025-11-28,Brighton,25.9,4.4
613,CUST-0378,External HDD,ELECTRONICS,38.35,5,15/07/2024,Norwich,27.9,
614,CUST-0316,Hub,,1027.3,4,2024-04-24,Nottingham,9.1,2.1
615,CUST-0454,Smartwatch,networking  ,$1621.2,3,2025-10-14,Bristol,25.9,3.9
616,CUST-0460,Keyboard,networking  ,43.69,9,2024-10-02,Cardiff,23.4,2.6
617,CUST-0385,Server Rack,ELECTRONICS,705.8,5,26/08/2024,,27.9,3.7
618,CUST-0372,Stylus,Peripherals,523.85,8,26/01/2025,Newcastle,7.4,2.9
619,CUST-0468,Adapter,STORAGE,109.75,9,2025-01-03,Norwich,17.3,5.0
620,CUST-0161,Router,,1200.75,5,07-13-2024,Swansea,8.2,3.9
621,CUST-0183,Cable Pack,storage  ,$458.4,9,12/01/2024,Brighton,24.7,4.8
622,CUST-0467,Projector,Gaming,1858.99,2,2025-11-19,,-10.0,4.3
623,CUST-0316,Drone,Accessories,2120.58,9,08-04-2024,Stoke,16.9,4.6
624,CUST-0441,Wrist Rest,ELECTRONICS,1366.24,4,21/03/2025,Aberdeen,10.2,4.3
625,CUST-0496,SSD Drive,peripherals  ,2454.36,6,06-12-2024,Sheffield,9.7,2.8
626,CUST-0286,Camera,networking  ,1128.94,6,22/02/2024,Dundee,19.3,2.0
627,CUST-0118,Label Maker,Audio,1285.85,6,12-18-2025,Liverpool,25.5,2.5
628,CUST-0276,Surge Protector,ELECTRONICS,2473.1,2,2024-12-25,Derby,18.3,1.1
629,CUST-0199,Microphone,Gaming,582.71,7,25/02/2024,,25.6,3.1
630,CUST-0495,Hub, Audio,$2356.65,6,09/09/2024,Belfast,7.9,3.0
631,CUST-0332,NAS, Audio,111.88,1,06-28-2024,Cambridge,15.6,3.1
632,CUST-0175,Charger,Office,1118.74,2,08-22-2024,Cambridge,13.5,4.9
633,CUST-0364,Charger, Office,179.66,7,12-08-2025,Leeds,0.3,4.6
634,CUST-0383,Mouse,peripherals  ,"1,824.44",1,2024-01-22,Cardiff,16.7,1.6
635,CUST-0305,Tripod,networking  ,1522.98,1,2025-03-15,Edinburgh,19.8,2.5
636,CUST-0322,Headphones,Electronics,"1,768.05",1,2025-07-23,Cambridge,17.8,2.7
637,CUST-0483,Memory Card, Office,939.33,8,07-10-2024,Bristol,22.1,2.4
638,CUST-0151,Server Rack,networking  ,926.86,4,04-12-2024,Newcastle,17.1,4.2
639,CUST-0438,Splitter,storage  ,118.07,4,10-01-2025,Edinburgh,2.0,3.1
640,CUST-0466,KVM Switch,Storage,878.11,2,07-20-2025,Cardiff,3.5,3.3
641,CUST-0243,Charger,STORAGE,2323.57,1,27/07/2025,,17.9,4.4
642,CUST-0472,External HDD, Office,951.17,9,2024-08-19,Birmingham,99.0,4.2
643,CUST-0168,Chair Mat,networking  ,"2,079.26",7,20/08/2024,Oxford,2.4,1.5
644,CUST-0198,Power Bank,Accessories,2106.6,4,11-28-2024,Manchester,12.9,3.9
645,CUST-0495,Mouse,Networking,936.24,6,2025-01-09,Leicester,16.6,2.7
646,CUST-0124,External HDD, Audio,1581.81,2,2025-10-25,,9.9,2.2
647,CUST-0478,Webcam,Networking,242.95,7,2024-05-09,Stoke,,1.2
648,CUST-0152,Screen Protector,Networking,263.68,2,2025-02-18,,,2.9
649,CUST-0250,Chair Mat, Office,126.4,8,09-17-2025,Brighton,10.0,2.4
650,CUST-0243,Laptop Stand,Peripherals,1454.63,8,10-16-2025,Bath,22.6,2.0
651,CUST-0156,Mouse,Networking,$1068.05,1,2025-04-07,Exeter,95.0,3.8
652,CUST-0138,Drone,Storage,$1372.34,8,02/10/2024,Leeds,19.1,4.1
653,CUST-0208,Tripod,storage  ,1305.08,2,2024-05-19,Dundee,,2.0
654,CUST-0280,Headphones,Electronics,878.76,6,12-13-2025,Bath,0.3,1.2
655,CUST-0141,Laptop,Networking,1695.3,1,09-26-2024,Liverpool,20.9,4.4
656,CUST-0285,Adapter,peripherals  ,1897.46,5,2025-10-26,Liverpool,11.3,1.0
657,CUST-0497,Smartwatch,ELECTRONICS,41.5,7,2024-03-25,Swansea,28.3,4.7
658,CUST-0322,Camera,,522.07,1,2024-01-31,Newcastle,24.5,3.5
659,CUST-0221,Server Rack,ELECTRONICS,$1784.52,2,27/08/2024,Swansea,17.6,2.3
660,CUST-0232,Microphone,Peripherals,$969.62,7,28/12/2024,Oxford,7.6,2.0
661,CUST-0262,KVM Switch,Storage,1657.9,6,2025-01-23,Aberdeen,6.1,1.0
662,CUST-0314,Printer,Electronics,870.67,3,10-29-2025,Derby,10.2,1.9
663,CUST-0320,Tablet,Accessories,$979.93,2,01-05-2025,Birmingham,14.3,1.6
664,CUST-0334,Graphics Card,Gaming,400.9,4,02-16-2024,Nottingham,8.9,3.4
665,CUST-0430,Keyboard, Office,649.29,3,02-25-2025,Exeter,15.4,1.7
666,CUST-0245,Charger,Electronics,1515.5,7,2024-03-02,Birmingham,5.0,3.1
667,CUST-0338,Phone Case,Gaming,1085.74,8,2025-11-09,Brighton,29.3,3.4
668,CUST-0175,Graphics Card,peripherals  ,1936.89,2,28/04/2024,Leicester,3.2,2.2
669,CUST-0108,Fan,Office,2132.2,7,20/08/2025,Newcastle,28.0,1.1
670,CUST-0173,Graphics Card, Audio,$1356.41,8,2025-01-26,Cambridge,27.4,1.1
671,CUST-0352,Smartwatch,,1896.88,6,02-21-2024,Leicester,15.8,1.1
672,CUST-0329,Surge Protector,storage  ,770.73,6,15/10/2024,Glasgow,21.7,4.0
673,CUST-0106,Splitter,Audio,1040.35,1,02/12/2024,Brighton,13.1,2.3
674,CUST-0273,Laptop,storage  ,1783.38,4,22/07/2024,Reading,18.9,4.2
675,CUST-0240,Headphones,networking  ,968.60,1,01-16-2025,Brighton,10.2,2.7
676,CUST-0267,Power Bank, Audio,1473.32,4,05-15-2024,Oxford,9.0,2.8
677,CUST-0269,SSD Drive, Audio,467.51,2,22/05/2025,Cardiff,17.3,3.1
678,CUST-0492,Switch,ELECTRONICS,1501.43,5,2025-01-15,Coventry,14.9,3.9
679,CUST-0382,Smartwatch,Storage,2154.48,9,07-29-2025,Norwich,17.4,2.1
680,CUST-0221,Laptop,ACCESSORIES,2172.26,3,2024-09-10,Birmingham,8.6,1.5
681,CUST-0293,Power Bank,Peripherals,$1812.24,8,2024-04-23,Bath,11.0,3.2
682,CUST-0104,Laptop Stand,peripherals  ,1865.65,3,07-26-2024,Nottingham,2.5,2.3
683,CUST-0128,Switch,,1397.03,6,10/01/2025,Exeter,1.6,2.8
684,CUST-0264,Tripod,Gaming,1463.75,4,2025-07-03,Birmingham,7.6,3.6
685,CUST-0438,KVM Switch,Networking,338.46,8,08/09/2025,Derby,2.2,3.0
686,CUST-0235,Tripod,Storage,1112.43,6,03-19-2025,,3.1,3.5
687,CUST-0464,Smartwatch,Audio,1129.69,8,2024-03-19,Stoke,24.4,3.2
688,CUST-0420,Tripod,Peripherals,2396.45,1,2025-11-18,Liverpool,1.2,
689,CUST-0441,Shredder,ELECTRONICS,1080.56,6,12/04/2024,Cardiff,19.8,3.8
690,CUST-0244,Shredder,peripherals  ,1375.61,1,11/08/2024,,8.2,3.1
691,CUST-0426,NAS,Storage,1335.46,1,09-25-2025,Leicester,26.1,3.7
692,CUST-0316,Laptop Stand,Peripherals,1593.72,8,04-25-2024,Plymouth,14.5,4.5
693,CUST-0400,KVM Switch,Office,1871.84,7,13/08/2024,Bath,9.2,2.7
694,CUST-0231,Cable Pack,Office,566.48,3,2024-06-30,Birmingham,15.5,2.7
695,CUST-0391,Webcam,storage  ,1324.17,6,2024-11-13,Belfast,11.5,4.1
696,CUST-0169,NAS,storage  ,2065.66,9,2024-07-28,London,16.9,3.3
697,CUST-0351,Power Bank,Peripherals,1160.47,7,05/04/2024,York,3.4,1.3
698,CUST-0374,Charger,Audio,699.75,3,03-26-2024,York,29.9,4.6
699,CUST-0463,Mouse,storage  ,1638.5,6,2025-01-28,Norwich,12.8,1.1
700,CUST-0281,RAM Module,peripherals  ,2060.3,4,15/05/2025,Norwich,10.4,4.0
701,CUST-0266,Tripod,Storage,162.54,3,05-12-2024,Nottingham,21.3,4.0
702,CUST-0190,Power Bank,Audio,1943.09,9,10/10/2025,Sheffield,10.9,4.8
703,CUST-0301,Wrist Rest,storage  ,2055.01,2,2025-11-29,London,-5.0,1.2
704,CUST-0445,Fan,Accessories,1156.5,1,13/03/2025,York,13.6,3.4
705,CUST-0118,Laptop,Gaming,2458.35,2,07-10-2024,Stoke,,2.7
706,CUST-0138,Drone,Accessories,1967.84,7,21/11/2025,Aberdeen,3.2,2.3
707,CUST-0225,Webcam,STORAGE,1935.29,1,2024-02-08,Brighton,25.4,1.4
708,CUST-0272,Tripod,Office,1870.86,6,20/11/2025,Dundee,22.1,3.3
709,CUST-0240,Headphones,ELECTRONICS,$380.77,7,26/11/2024,Norwich,6.4,2.9
710,CUST-0341,Projector,Electronics,546.99,9,2024-04-13,Norwich,4.4,1.4
711,CUST-0319,Shredder,Gaming,1162.66,8,26/09/2025,Derby,9.5,3.4
712,CUST-0225,Charger,Office,663.69,6,03/02/2024,Leicester,29.3,4.0
713,CUST-0157,Smartwatch,Audio,1041.03,3,22/04/2024,Brighton,7.7,4.1
714,CUST-0247,Hub,,2221.72,8,11-13-2024,Newcastle,13.7,4.6
715,CUST-0416,Power Bank,Audio,2061.7,7,07-11-2025,Aberdeen,0.9,2.6
716,CUST-0482,Desk Lamp,ELECTRONICS,1576.95,3,2024-04-27,Liverpool,11.9,4.8
717,CUST-0460,Switch,Accessories,2146.01,9,12-01-2025,Newcastle,17.1,4.5
718,CUST-0100,VR Headset,Electronics,1960.51,2,30/07/2024,Birmingham,28.6,2.2
719,CUST-0486,Chair Mat,peripherals  ,1075.32,3,22/04/2024,Leicester,15.5,1.6
720,CUST-0447,Fan,,$506.66,2,01-28-2025,London,24.6,2.7
721,CUST-0289,External HDD,Audio,1287.93,1,26/05/2025,Edinburgh,16.4,2.6
722,CUST-0290,Printer,ACCESSORIES,1841.89,4,02-14-2024,London,1.2,
723,CUST-0468,KVM Switch,STORAGE,1093.87,5,18/03/2025,Oxford,9.5,3.3
724,CUST-0411,Switch,,"1,668.60",6,2024-11-10,Cardiff,17.3,4.0
725,CUST-0216,Microphone,Storage,240.35,5,08-15-2024,Stoke,28.5,3.0
726,CUST-0233,NAS,storage  ,1871.27,1,02/11/2025,Swansea,-5.0,1.4
727,CUST-0157,Memory Card,ACCESSORIES,2032.72,3,23/09/2024,Norwich,6.9,4.4
728,CUST-0143,Power Bank,Electronics,1768.56,1,2025-01-13,Nottingham,6.6,2.2
729,CUST-0272,Microphone,ELECTRONICS,"2,418.32",5,12-02-2025,Newcastle,6.0,4.9
730,CUST-0259,Server Rack,peripherals  ,2067.5,5,2024-10-16,Stoke,27.7,1.5
731,CUST-0272,Phone Case,,2258.22,6,18/10/2025,Bath,25.6,4.8
732,CUST-0416,Hub,Electronics,2334.26,8,2024-07-22,,23.2,1.4
733,CUST-0402,SSD Drive,Storage,"2,004.36",1,07-05-2025,London,11.8,1.9
734,CUST-0248,Router,Gaming,"1,687.28",4,18/11/2024,Edinburgh,15.1,1.2
735,CUST-0179,Laptop,networking  ,19.27,1,06-29-2024,Sheffield,13.9,3.8
736,CUST-0473,SSD Drive,Storage,1167.24,9,11-15-2024,Exeter,7.6,4.4
737,CUST-0312,Fan, Office,$1430.05,7,29/10/2024,Bath,15.2,2.7
738,CUST-0302,Scanner,peripherals  ,763.56,7,18/07/2024,Norwich,0.9,4.7
739,CUST-0351,Memory Card,Peripherals,798.67,5,11-22-2025,York,4.0,3.4
740,CUST-0328,Headphones,Gaming,2403.09,7,2024-10-21,Oxford,26.6,3.5
741,CUST-0263,KVM Switch,Electronics,2229.82,2,2025-01-30,Leeds,22.6,4.4
742,CUST-0326,Ethernet Cable,peripherals  ,2123.7,4,05-17-2024,,12.7,2.2
743,CUST-0246,KVM Switch,,1018.0,7,2024-05-08,London,15.5,2.4
744,CUST-0119,VR Headset,Audio,39.18,3,2025-11-06,Cambridge,11.1,4.6
745,CUST-0146,Laptop,Electronics,205.15,2,10-19-2024,Coventry,22.2,4.6
746,CUST-0332,Wrist Rest,networking  ,783.93,2,06-20-2025,Plymouth,23.5,4.9
747,CUST-0404,Switch,Electronics,$44.28,1,30/09/2025,Leicester,22.9,4.6
748,CUST-0113,Graphics Card,networking  ,$47.79,5,2024-07-27,Bristol,21.7,1.5
749,CUST-0242,Surge Protector,Gaming,2291.93,6,04-03-2024,London,6.1,4.3
750,CUST-0100,Stylus,STORAGE,"1,766.87",6,08-12-2024,Bath,10.1,2.6
751,CUST-0472,Screen Protector,Peripherals,775.85,9,2024-01-11,Southampton,14.1,5.0
752,CUST-0153,Wrist Rest,storage  ,335.95,4,01-12-2024,,9.9,2.9
753,CUST-0473,SSD Drive,Electronics,1281.53,1,2025-03-22,Glasgow,22.6,
754,CUST-0358,KVM Switch,ACCESSORIES,18.34,6,10-14-2025,Norwich,9.9,3.1
755,CUST-0243,Adapter,,2346.34,5,17/08/2025,Nottingham,4.1,2.3
756,CUST-0111,Shredder,Networking,1039.96,6,08-16-2024,Derby,12.0,
757,CUST-0429,Smartwatch,Networking,1008.83,3,2024-12-09,Aberdeen,29.4,4.6
758,CUST-0323,Mouse Pad,Electronics,979.53,2,30/01/2025,Leicester,6.8,4.2
759,CUST-0371,SSD Drive, Office,177.97,6,03-30-2025,Liverpool,18.4,1.6
760,CUST-0457,Chair Mat,networking  ,1597.61,1,2025-11-01,London,13.0,
761,CUST-0255,UPS,ACCESSORIES,1833.84,7,07/05/2024,Norwich,2.1,3.5
762,CUST-0472,Monitor,STORAGE,1691.93,7,26/06/2025,York,,2.6
763,CUST-0107,Projector,Audio,350.4,7,12-24-2024,,21.1,2.0
764,CUST-0221,Laptop,networking  ,$1449.21,1,11-08-2024,Stoke,15.4,4.4
765,CUST-0447,Docking Station,ELECTRONICS,1425.86,4,06-29-2025,Stoke,26.2,3.8
766,CUST-0263,Printer,ELECTRONICS,2171.68,7,07-14-2024,Liverpool,,
767,CUST-0189,Phone Case,Gaming,950.92,9,29/01/2024,Leicester,2.6,3.4
768,CUST-0235,Charger,Networking,931.86,5,01-16-2024,Brighton,28.1,1.4
769,CUST-0285,Label Maker,Electronics,1548.23,2,2025-08-11,Aberdeen,11.3,2.9
770,CUST-0415,Headphones,ELECTRONICS,1584.52,7,2025-08-15,Norwich,17.3,1.8
771,CUST-0277,Splitter,Electronics,1175.87,1,09-27-2025,Brighton,23.8,1.8
772,CUST-0127,Wrist Rest,Gaming,1110.43,7,2025-09-05,Belfast,9.7,3.6
773,CUST-0319,Laptop Stand,Networking,1237.9,6,16/08/2024,Exeter,21.5,4.6
774,CUST-0456,Mouse,Storage,2153.31,7,23/10/2024,Cardiff,4.1,2.6
775,CUST-0140,Webcam,STORAGE,1155.61,3,15/12/2025,Cardiff,8.7,1.8
776,CUST-0327,RAM Module,Office,2350.13,3,26/07/2025,,,3.6
777,CUST-0291,Projector,Office,1262.49,7,2025-08-05,Oxford,24.3,4.5
778,CUST-0244,Splitter,ELECTRONICS,2373.26,2,09-06-2025,,6.7,4.0
779,CUST-0300,Chair Mat,Office,2082.92,1,11-21-2024,Aberdeen,21.5,4.5
780,CUST-0311,Label Maker,peripherals  ,909.27,9,10-30-2025,Sheffield,28.3,3.1
781,CUST-0319,Speaker, Office,2159.79,9,24/12/2024,,15.8,4.0
782,CUST-0339,RAM Module,STORAGE,279.61,7,19/11/2024,Reading,16.2,1.6
783,CUST-0496,Speaker,networking  ,2312.99,7,2024-11-21,Sheffield,13.8,2.4
784,CUST-0145,Printer,Storage,1580.95,3,2024-06-13,Southampton,9.8,2.6
785,CUST-0134,Splitter,STORAGE,140.70,2,26/08/2025,Belfast,14.3,3.0
786,CUST-0352,Tablet,peripherals  ,1612.42,7,2025-03-30,Norwich,18.1,4.7
787,CUST-0489,Monitor, Audio,2435.75,9,2024-06-01,York,29.6,4.5
788,CUST-0181,VR Headset,networking  ,179.15,1,2024-05-06,Stoke,28.1,1.5
789,CUST-0470,Memory Card,peripherals  ,1388.95,4,18/09/2025,Manchester,25.9,1.7
790,CUST-0355,UPS,Electronics,1870.75,6,13/06/2025,Leeds,26.7,
791,CUST-0296,Monitor,Gaming,2026.6,7,04-01-2024,York,14.0,2.2
792,CUST-0402,Memory Card,storage  ,1037.5,7,2025-04-25,Edinburgh,19.7,3.5
793,CUST-0109,Docking Station,,514.40,2,2024-11-28,Swansea,26.9,4.6
794,CUST-0411,Webcam,storage  ,110.64,4,2024-12-05,Leicester,11.8,4.8
795,CUST-0385,VR Headset,Gaming,1451.42,5,02-21-2024,,28.9,3.6
796,CUST-0341,Stylus,Gaming,"1,135.01",1,2025-04-10,Aberdeen,12.5,4.4
797,CUST-0350,Speaker,peripherals  ,2372.12,1,12-18-2025,Liverpool,18.0,3.1
798,CUST-0464,Splitter,Networking,156.21,3,2025-04-19,Birmingham,21.3,1.8
799,CUST-0104,Microphone,peripherals  ,1715.06,3,14/03/2025,Liverpool,28.5,3.1
800,CUST-0218,Docking Station,storage  ,67.29,8,2025-08-27,Brighton,7.3,3.2
801,CUST-0388,Server Rack,peripherals  ,432.73,9,18/10/2025,Manchester,22.4,4.0
802,CUST-0473,Tablet, Office,1136.68,1,2025-05-23,Derby,15.6,1.9
803,CUST-0164,Laptop,Electronics,1139.91,2,05-28-2025,,8.1,2.5
804,CUST-0245,Desk Lamp,peripherals  ,1715.82,2,06/11/2025,,23.3,2.5
805,CUST-0323,USB Hub,ACCESSORIES,2275.98,4,2025-05-14,Newcastle,16.6,4.8
806,CUST-0338,Chair Mat,Office,1599.39,2,17/12/2025,Swansea,,2.8
807,CUST-0276,Router,storage  ,2384.07,7,04-29-2025,Reading,9.7,
808,CUST-0366,Cable Pack,ACCESSORIES,"2,204.63",9,23/08/2025,Edinburgh,14.4,4.0
809,CUST-0440,Laptop,Networking,1463.33,7,2025-11-09,Leeds,18.5,
810,CUST-0381,Smartwatch,Gaming,2085.31,6,2024-09-26,Stoke,,3.3
811,CUST-0162,USB Hub,ELECTRONICS,1608.23,1,28/05/2024,Aberdeen,6.0,
812,CUST-0316,Cable Pack,STORAGE,201.0,9,23/05/2024,Bath,28.8,2.9
813,CUST-0441,Router,networking  ,1852.71,5,2025-09-23,Edinburgh,15.3,4.8
814,CUST-0414,Docking Station,Office,$241.8,5,06-03-2025,Leeds,22.0,1.9
815,CUST-0382,Fan,networking  ,1487.24,6,04-17-2025,Stoke,12.3,1.3
816,CUST-0276,Chair Mat,,1758.09,9,18/12/2024,Sheffield,10.7,4.6
817,CUST-0197,Projector, Audio,170.99,8,19/03/2024,Glasgow,,4.4
818,CUST-0204,Shredder,Office,580.83,8,27/09/2025,,12.3,5.0
819,CUST-0198,Scanner,Electronics,2289.6,8,23/10/2025,Stoke,16.3,3.7
820,CUST-0484,Shredder, Audio,1542.7,1,04-22-2024,Reading,16.3,4.7
821,CUST-0410,Drone,Peripherals,619.48,1,2024-05-20,Reading,14.9,4.3
822,CUST-0105,NAS,Accessories,1728.25,8,2025-12-30,Stoke,4.0,4.4
823,CUST-0296,Memory Card,Accessories,1493.96,5,2025-02-14,Swansea,14.9,3.3
824,CUST-0450,Wrist Rest,Accessories,1256.43,9,18/01/2025,York,5.1,2.5
825,CUST-0232,Tablet,Peripherals,2440.59,2,05-31-2024,Swansea,3.8,4.7
826,CUST-0457,Drone,networking  ,"1,710.22",9,09-18-2025,Glasgow,28.0,2.7
827,CUST-0358,SSD Drive,Electronics,941.73,8,03/01/2025,Coventry,-5.0,3.2
828,CUST-0122,UPS, Audio,2001.18,9,07-13-2025,Reading,19.8,2.8
829,CUST-0152,Charger,Peripherals,2212.04,4,2025-04-06,York,12.1,3.3
830,CUST-0264,Graphics Card,Accessories,317.43,1,2025-02-04,Plymouth,27.3,2.9
831,CUST-0301,Mouse,Networking,505.38,1,2024-12-06,Reading,19.1,1.2
832,CUST-0182,UPS,Storage,544.49,5,03-23-2025,Birmingham,,4.5
833,CUST-0244,RAM Module, Audio,1729.57,2,2025-11-27,Coventry,11.1,2.8
834,CUST-0184,Keyboard,storage  ,1509.58,8,20/07/2024,Swansea,28.8,3.4
835,CUST-0177,Router,Gaming,1549.38,5,28/12/2024,Newcastle,24.6,1.6
836,CUST-0465,Wrist Rest,Peripherals,2352.23,5,12-21-2024,Edinburgh,25.6,1.0
837,CUST-0100,SSD Drive,,1940.9,2,01-23-2024,Stoke,5.2,2.0
838,CUST-0150,Label Maker,Electronics,324.2,7,2024-07-04,,8.1,3.8
839,CUST-0272,Mouse,storage  ,872.03,8,2024-05-13,Dundee,8.6,1.4
840,CUST-0304,Webcam,ACCESSORIES,"1,091.31",1,24/01/2025,,8.1,4.6
841,CUST-0359,Laptop Stand,Storage,992.92,2,2024-01-22,Plymouth,25.7,1.9
842,CUST-0468,Fan, Audio,1674.92,4,2025-08-22,,1.0,1.8
843,CUST-0387,Wrist Rest,ELECTRONICS,2230.27,5,05-04-2024,Belfast,2.3,1.7
844,CUST-0133,Chair Mat,Office,768.60,2,20/02/2024,,8.2,1.1
845,CUST-0447,Smartwatch,Accessories,1381.93,1,09/09/2024,Leicester,6.0,4.1
846,CUST-0194,Headphones, Audio,"1,974.58",9,09-02-2024,Exeter,7.0,4.5
847,CUST-0171,VR Headset,,1043.46,1,2024-04-15,Glasgow,23.9,3.5
848,CUST-0138,Label Maker,ELECTRONICS,424.45,4,11/11/2024,Stoke,16.9,1.8
849,CUST-0253,Tripod,ACCESSORIES,1190.0,2,01/07/2025,Birmingham,0.2,2.1
850,CUST-0349,Cable Pack,Accessories,142.78,4,16/12/2025,Coventry,12.9,2.9
851,CUST-0261,NAS,Storage,2356.25,8,24/09/2024,Coventry,12.2,4.8
852,CUST-0217,Camera,STORAGE,191.68,8,07-04-2025,Bristol,3.4,2.0
853,CUST-0358,Cable Pack,peripherals  ,1098.95,9,10-12-2025,,99.0,3.9
854,CUST-0478,Switch,ACCESSORIES,1327.05,5,20/05/2024,Belfast,21.1,2.8
855,CUST-0405,Label Maker,networking  ,2463.33,7,28/02/2025,Nottingham,21.6,2.2
856,CUST-0367,Microphone,Accessories,419.22,3,2024-07-02,Stoke,21.9,2.8
857,CUST-0153,Webcam,Storage,290.51,4,05-07-2024,Birmingham,0.0,1.3
858,CUST-0335,UPS,Audio,$26.72,9,2024-09-09,Stoke,28.6,4.2
859,CUST-0488,NAS,ELECTRONICS,$393.15,1,30/11/2025,Exeter,24.4,2.0
860,CUST-0321,Switch,ELECTRONICS,522.15,2,08-17-2024,Bristol,27.1,
861,CUST-0350,Server Rack,Office,1578.3,5,18/02/2025,Stoke,0.5,1.3
862,CUST-0412,Router,storage  ,553.17,3,11-18-2024,Cardiff,28.0,4.8
863,CUST-0211,Microphone,,56.2,2,07-21-2024,Reading,24.3,1.8
864,CUST-0354,Switch,Peripherals,"2,067.41",1,12/09/2025,Exeter,25.1,4.5
865,CUST-0402,Phone Case,Audio,917.16,3,02-25-2025,Plymouth,2.8,
866,CUST-0306,KVM Switch,STORAGE,887.47,1,26/02/2024,Sheffield,22.2,4.9
867,CUST-0328,Cable Pack,Networking,759.69,1,03-11-2024,Newcastle,,2.9
868,CUST-0440,Chair Mat,Accessories,2438.56,1,2025-08-16,Manchester,20.4,3.9
869,CUST-0497,Camera,peripherals  ,429.44,8,22/08/2025,Cambridge,17.1,2.5
870,CUST-0165,Tablet,Audio,2246.1,3,24/03/2024,Cardiff,28.4,1.7
871,CUST-0174,Cable Pack,Storage,1943.12,1,12/02/2024,,,2.8
872,CUST-0202,Monitor, Office,195.82,7,28/08/2025,Manchester,18.0,1.7
873,CUST-0291,Router,networking  ,2466.89,3,05-12-2024,Birmingham,14.3,4.9
874,CUST-0351,Speaker,Gaming,682.06,8,05/03/2024,Brighton,,1.4
875,CUST-0325,Ethernet Cable,Accessories,250.96,4,2025-01-10,,2.3,3.4
876,CUST-0393,Docking Station,,2074.14,4,11/04/2025,,15.0,3.5
877,CUST-0405,VR Headset,ELECTRONICS,1768.16,5,2024-07-31,Norwich,20.6,
878,CUST-0197,Charger,networking  ,1544.96,6,2025-04-15,Dundee,23.8,3.6
879,CUST-0437,Monitor,storage  ,394.17,7,03-28-2024,Cambridge,17.5,1.5
880,CUST-0385,Label Maker,Storage,1198.85,4,30/01/2025,Bath,27.3,3.2
881,CUST-0434,UPS,STORAGE,1952.49,8,07/02/2025,Dundee,28.3,2.1
882,CUST-0446,Mouse Pad,Electronics,762.54,6,02/10/2025,Reading,1.9,4.8
883,CUST-0407,Fan,Office,782.67,1,2025-01-16,Cambridge,12.1,4.0
884,CUST-0348,KVM Switch,peripherals  ,12.84,1,2024-09-26,Belfast,0.7,4.9
885,CUST-0265,Laptop Stand, Audio,439.74,9,12-15-2025,Newcastle,9.9,1.2
886,CUST-0434,Drone,ACCESSORIES,2189.14,6,2024-11-06,Stoke,16.1,2.1
887,CUST-0129,SSD Drive,Networking,1107.16,8,2024-07-26,Oxford,27.3,1.8
888,CUST-0346,Phone Case,Networking,2460.67,7,25/10/2025,Swansea,25.4,1.0
889,CUST-0205,Hub,networking  ,992.29,6,21/06/2025,Aberdeen,3.8,2.0
890,CUST-0150,Camera,Electronics,"1,789.39",4,01/12/2024,Dundee,2.8,3.7
891,CUST-0180,Surge Protector, Audio,708.39,7,2024-11-16,Norwich,17.7,1.9
892,CUST-0232,Stylus, Audio,912.71,9,08-09-2025,Aberdeen,16.0,
893,CUST-0384,Mouse,,480.86,7,06-11-2024,,,
894,CUST-0487,Shredder,Office,$870.92,1,2025-06-24,Brighton,27.0,3.8
895,CUST-0237,Speaker,Gaming,1370.36,9,28/11/2025,Bath,27.8,2.6
896,CUST-0283,Monitor,ELECTRONICS,"2,479.47",4,21/10/2024,Nottingham,12.1,2.5
897,CUST-0429,Wrist Rest,Audio,1662.18,3,10-11-2024,Manchester,26.7,2.8
898,CUST-0372,Chair Mat,storage  ,502.12,4,21/01/2025,Aberdeen,,1.7
899,CUST-0439,Surge Protector,Networking,117.18,4,05/07/2024,Coventry,22.1,3.5
900,CUST-0168,Tablet,Audio,320.26,2,12-16-2025,Manchester,14.3,2.5
901,CUST-0133,USB Hub,STORAGE,1408.58,1,07/07/2025,,3.7,4.4
902,CUST-0361,Printer,Accessories,1914.08,1,19/02/2025,Southampton,27.8,4.0
903,CUST-0152,NAS,Peripherals,2351.35,8,19/02/2025,Leeds,13.6,3.4
904,CUST-0304,Graphics Card,Storage,44.48,2,2025-01-05,Oxford,22.0,2.5
905,CUST-0225,External HDD,peripherals  ,1309.29,5,2024-02-25,Nottingham,11.0,
906,CUST-0334,Speaker,Office,$1179.81,4,25/09/2025,Leeds,0.6,4.1
907,CUST-0142,Printer,ELECTRONICS,1641.86,8,2024-05-09,Birmingham,3.0,2.9
908,CUST-0339,USB Hub,,1401.15,2,10-31-2025,,14.9,1.9
909,CUST-0470,Shredder,Audio,1719.16,9,11-03-2024,Exeter,20.7,1.8
910,CUST-0210,Hub,ACCESSORIES,1646.92,7,27/01/2025,Norwich,10.0,1.7
911,CUST-0348,Hub,networking  ,296.94,7,2024-04-19,Bristol,20.9,4.1
912,CUST-0250,Camera,storage  ,2000.3,1,2025-10-02,,-10.0,1.9
913,CUST-0282,Power Bank,storage  ,312.47,2,2024-12-05,,21.1,3.1
914,CUST-0435,Monitor,Accessories,1747.83,4,2024-12-21,Exeter,14.8,2.8
915,CUST-0194,USB Hub, Office,1043.28,4,2025-03-27,Belfast,27.4,3.3
